field_id,timestamp,date,machine_id,operation,lat,lon,speed,status,area_covered
field_01,2025-09-13T01:06:00Z,2025-09-13,combine_01,harvesting,43.595169,78.244605,7.8,working,1.7
field_01,2025-09-13T01:34:00Z,2025-09-13,combine_01,harvesting,43.595219,78.245047,5.0,working,2.6
field_01,2025-09-13T02:07:00Z,2025-09-13,combine_01,harvesting,43.595273,78.245895,6.2,working,3.4
field_01,2025-09-13T02:35:00Z,2025-09-13,combine_01,harvesting,43.595373,78.246517,5.7,working,4.3
field_01,2025-09-13T03:00:00Z,2025-09-13,combine_01,harvesting,43.595517,78.247295,6.5,working,5.1
field_01,2025-09-13T03:35:00Z,2025-09-13,combine_01,harvesting,43.595562,78.247856,4.5,working,6.0
field_01,2025-09-13T04:00:00Z,2025-09-13,combine_01,harvesting,43.595724,78.24862,7.3,working,6.9
field_01,2025-09-13T04:38:00Z,2025-09-13,combine_01,harvesting,43.595723,78.249312,6.4,working,7.7
field_01,2025-09-13T05:08:00Z,2025-09-13,combine_01,harvesting,43.595702,78.249966,5.3,working,8.6
field_01,2025-09-13T05:35:00Z,2025-09-13,combine_01,harvesting,43.59561,78.250615,7.8,working,9.4
field_01,2025-09-13T06:08:00Z,2025-09-13,combine_01,harvesting,43.595968,78.251265,5.5,working,10.3
field_01,2025-09-13T06:34:00Z,2025-09-13,combine_01,harvesting,43.595943,78.252177,5.0,working,11.1
field_01,2025-09-13T07:08:00Z,2025-09-13,combine_01,harvesting,43.595952,78.252832,7.9,working,12.0
field_01,2025-09-13T07:36:00Z,2025-09-13,combine_01,harvesting,43.595976,78.253073,5.6,idle,12.9
field_01,2025-09-13T08:03:00Z,2025-09-13,combine_01,harvesting,43.596483,78.254078,6.9,idle,13.7
field_01,2025-09-13T08:32:00Z,2025-09-13,combine_01,harvesting,43.596115,78.254772,7.2,working,14.6
field_01,2025-09-13T09:06:00Z,2025-09-13,combine_01,harvesting,43.596339,78.255379,7.3,working,15.4
field_01,2025-09-13T09:37:00Z,2025-09-13,combine_01,harvesting,43.596177,78.256041,4.3,finishing,16.3
field_01,2025-09-14T00:01:00Z,2025-09-14,combine_01,harvesting,43.596369,78.243281,7.8,starting,17.1
field_01,2025-09-14T00:40:00Z,2025-09-14,combine_01,harvesting,43.596594,78.244011,4.1,working,18.0
field_01,2025-09-14T01:06:00Z,2025-09-14,combine_01,harvesting,43.596717,78.244468,4.3,working,18.9
field_01,2025-09-14T01:35:00Z,2025-09-14,combine_01,harvesting,43.596739,78.245017,4.6,working,19.7
field_01,2025-09-14T02:06:00Z,2025-09-14,combine_01,harvesting,43.596858,78.246037,6.6,working,20.6
field_01,2025-09-14T02:34:00Z,2025-09-14,combine_01,harvesting,43.596748,78.24677,6.8,working,21.4
field_01,2025-09-14T03:06:00Z,2025-09-14,combine_01,harvesting,43.59696,78.247161,4.0,working,22.3
field_01,2025-09-14T03:36:00Z,2025-09-14,combine_01,harvesting,43.597097,78.248058,5.4,working,23.1
field_01,2025-09-14T04:06:00Z,2025-09-14,combine_01,harvesting,43.597116,78.248537,5.7,working,24.0
field_01,2025-09-14T04:31:00Z,2025-09-14,combine_01,harvesting,43.597058,78.249283,6.9,working,24.9
field_01,2025-09-14T05:07:00Z,2025-09-14,combine_01,harvesting,43.597067,78.250112,5.4,working,25.7
field_01,2025-09-14T05:33:00Z,2025-09-14,combine_01,harvesting,43.596972,78.250585,4.6,working,26.6
field_01,2025-09-14T06:10:00Z,2025-09-14,combine_01,harvesting,43.597257,78.251213,7.2,working,27.4
field_01,2025-09-14T06:37:00Z,2025-09-14,combine_01,harvesting,43.597319,78.252049,6.0,working,28.3
field_01,2025-09-14T07:09:00Z,2025-09-14,combine_01,harvesting,43.597419,78.252495,6.6,working,29.1
field_01,2025-09-14T07:32:00Z,2025-09-14,combine_01,harvesting,43.59746,78.253401,6.6,working,30.0
field_01,2025-09-14T08:07:00Z,2025-09-14,combine_01,harvesting,43.597523,78.25414,4.0,working,30.9
field_01,2025-09-14T08:30:00Z,2025-09-14,combine_01,harvesting,43.597687,78.25474,7.5,working,31.7
field_01,2025-09-14T09:06:00Z,2025-09-14,combine_01,harvesting,43.597614,78.255686,7.2,working,32.6
field_01,2025-09-14T09:38:00Z,2025-09-14,combine_01,harvesting,43.597956,78.256248,7.8,finishing,33.4
field_01,2025-09-15T00:03:00Z,2025-09-15,combine_01,harvesting,43.597765,78.243169,6.4,starting,34.3
field_01,2025-09-15T00:38:00Z,2025-09-15,combine_01,harvesting,43.597931,78.244016,4.9,working,35.1
field_01,2025-09-15T01:10:00Z,2025-09-15,combine_01,harvesting,43.597971,78.24453,4.2,working,36.0
field_01,2025-09-15T01:40:00Z,2025-09-15,combine_01,harvesting,43.598174,78.244872,4.1,working,36.9
field_01,2025-09-15T02:01:00Z,2025-09-15,combine_01,harvesting,43.598095,78.245693,6.7,idle,37.7
field_01,2025-09-15T02:38:00Z,2025-09-15,combine_01,harvesting,43.598191,78.246674,7.2,idle,38.6
field_01,2025-09-15T03:04:00Z,2025-09-15,combine_01,harvesting,43.598419,78.247335,4.2,working,39.4
field_01,2025-09-15T03:37:00Z,2025-09-15,combine_01,harvesting,43.598403,78.247808,6.1,working,40.3
field_01,2025-09-15T04:09:00Z,2025-09-15,combine_01,harvesting,43.598292,78.248581,6.2,working,41.1
field_01,2025-09-15T04:34:00Z,2025-09-15,combine_01,harvesting,43.598549,78.248964,7.2,working,42.0
field_01,2025-09-15T05:03:00Z,2025-09-15,combine_01,harvesting,43.59861,78.250122,6.5,working,42.9
field_01,2025-09-15T05:33:00Z,2025-09-15,combine_01,harvesting,43.598584,78.250826,4.3,working,43.7
field_01,2025-09-15T06:00:00Z,2025-09-15,combine_01,harvesting,43.598629,78.251621,7.3,working,44.6
field_01,2025-09-15T06:38:00Z,2025-09-15,combine_01,harvesting,43.598702,78.251766,6.4,working,45.4
field_01,2025-09-15T07:06:00Z,2025-09-15,combine_01,harvesting,43.598953,78.252667,4.8,working,46.3
field_01,2025-09-15T07:37:00Z,2025-09-15,combine_01,harvesting,43.59896,78.25358,4.7,working,47.1
field_01,2025-09-15T08:03:00Z,2025-09-15,combine_01,harvesting,43.599058,78.254169,6.0,working,48.0
field_01,2025-09-15T08:34:00Z,2025-09-15,combine_01,harvesting,43.599091,78.254613,7.8,working,48.9
field_01,2025-09-15T09:01:00Z,2025-09-15,combine_01,harvesting,43.599172,78.255578,7.3,working,49.7
field_01,2025-09-15T09:38:00Z,2025-09-15,combine_01,harvesting,43.599274,78.256072,6.5,finishing,50.6
field_01,2025-09-16T00:00:00Z,2025-09-16,combine_01,harvesting,43.599415,78.243187,7.8,starting,51.4
field_01,2025-09-16T00:38:00Z,2025-09-16,combine_01,harvesting,43.599122,78.244,4.9,idle,52.3
field_01,2025-09-16T01:08:00Z,2025-09-16,combine_01,harvesting,43.599523,78.244706,5.0,working,53.1
field_01,2025-09-16T01:34:00Z,2025-09-16,combine_01,harvesting,43.599395,78.245044,7.7,working,54.0
field_01,2025-09-16T02:05:00Z,2025-09-16,combine_01,harvesting,43.599439,78.24586,7.4,working,54.9
field_01,2025-09-16T02:32:00Z,2025-09-16,combine_01,harvesting,43.599589,78.246609,5.1,working,55.7
field_01,2025-09-16T03:08:00Z,2025-09-16,combine_01,harvesting,43.599844,78.247205,4.3,working,56.6
field_01,2025-09-16T03:36:00Z,2025-09-16,combine_01,harvesting,43.599742,78.248103,6.5,working,57.4
field_01,2025-09-16T04:05:00Z,2025-09-16,combine_01,harvesting,43.599677,78.248575,4.9,working,58.3
field_01,2025-09-16T04:30:00Z,2025-09-16,combine_01,harvesting,43.599957,78.249459,7.6,working,59.1
field_01,2025-09-16T05:00:00Z,2025-09-16,combine_01,harvesting,43.599926,78.249953,4.1,working,60.0
field_01,2025-09-16T05:40:00Z,2025-09-16,combine_01,harvesting,43.600029,78.250506,5.0,working,60.9
field_01,2025-09-16T06:08:00Z,2025-09-16,combine_01,harvesting,43.600086,78.251474,7.5,working,61.7
field_01,2025-09-16T06:36:00Z,2025-09-16,combine_01,harvesting,43.600158,78.251875,7.2,working,62.6
field_01,2025-09-16T07:08:00Z,2025-09-16,combine_01,harvesting,43.600347,78.252594,5.9,working,63.4
field_01,2025-09-16T07:38:00Z,2025-09-16,combine_01,harvesting,43.600395,78.253371,6.3,working,64.3
field_01,2025-09-16T08:05:00Z,2025-09-16,combine_01,harvesting,43.600401,78.254098,4.6,working,65.1
field_01,2025-09-16T08:38:00Z,2025-09-16,combine_01,harvesting,43.600397,78.254941,5.4,working,66.0
field_01,2025-09-16T09:04:00Z,2025-09-16,combine_01,harvesting,43.600683,78.255413,4.8,working,66.9
field_01,2025-09-16T09:35:00Z,2025-09-16,combine_01,harvesting,43.600678,78.256149,7.4,finishing,67.7
field_01,2025-09-17T00:06:00Z,2025-09-17,combine_01,harvesting,43.600789,78.243605,6.5,starting,68.6
field_01,2025-09-17T00:31:00Z,2025-09-17,combine_01,harvesting,43.600751,78.243963,7.0,working,69.4
field_01,2025-09-17T01:06:00Z,2025-09-17,combine_01,harvesting,43.6009,78.244772,5.7,working,70.3
field_01,2025-09-17T01:36:00Z,2025-09-17,combine_01,harvesting,43.600913,78.245352,4.6,working,71.1
field_01,2025-09-17T02:03:00Z,2025-09-17,combine_01,harvesting,43.600969,78.245899,4.1,working,72.0
field_01,2025-09-17T02:32:00Z,2025-09-17,combine_01,harvesting,43.601137,78.246672,6.0,working,72.9
field_01,2025-09-17T03:03:00Z,2025-09-17,combine_01,harvesting,43.601184,78.247296,7.0,working,73.7
field_01,2025-09-17T03:35:00Z,2025-09-17,combine_01,harvesting,43.601095,78.248137,7.3,working,74.6
field_01,2025-09-17T04:04:00Z,2025-09-17,combine_01,harvesting,43.60129,78.248619,7.6,working,75.4
field_01,2025-09-17T04:40:00Z,2025-09-17,combine_01,harvesting,43.601318,78.249114,5.4,working,76.3
field_01,2025-09-17T05:02:00Z,2025-09-17,combine_01,harvesting,43.601455,78.249995,7.1,working,77.1
field_01,2025-09-17T05:30:00Z,2025-09-17,combine_01,harvesting,43.601641,78.250507,7.0,working,78.0
field_01,2025-09-17T06:09:00Z,2025-09-17,combine_01,harvesting,43.601529,78.251482,7.1,working,78.9
field_01,2025-09-17T06:38:00Z,2025-09-17,combine_01,harvesting,43.601601,78.251772,7.9,working,79.7
field_01,2025-09-17T07:00:00Z,2025-09-17,combine_01,harvesting,43.601692,78.252778,4.1,working,80.6
field_01,2025-09-17T07:40:00Z,2025-09-17,combine_01,harvesting,43.601652,78.253625,5.6,working,81.4
field_01,2025-09-17T08:06:00Z,2025-09-17,combine_01,harvesting,43.601883,78.254158,4.2,working,82.3
field_01,2025-09-17T08:31:00Z,2025-09-17,combine_01,harvesting,43.601963,78.25477,7.0,working,83.1
field_01,2025-09-17T09:01:00Z,2025-09-17,combine_01,harvesting,43.602069,78.255489,7.2,working,84.0
field_01,2025-09-17T09:38:00Z,2025-09-17,combine_01,harvesting,43.602161,78.255964,7.1,finishing,84.9
field_01,2025-09-18T00:05:00Z,2025-09-18,combine_01,harvesting,43.602058,78.243442,6.8,starting,85.7
field_01,2025-09-18T00:40:00Z,2025-09-18,combine_01,harvesting,43.602174,78.243691,6.8,working,86.6
field_01,2025-09-18T01:00:00Z,2025-09-18,combine_01,harvesting,43.602165,78.24455,7.4,working,87.4
field_01,2025-09-18T01:35:00Z,2025-09-18,combine_01,harvesting,43.602235,78.245142,7.1,working,88.3
field_01,2025-09-18T02:03:00Z,2025-09-18,combine_01,harvesting,43.602414,78.24598,7.4,working,89.1
field_01,2025-09-18T02:36:00Z,2025-09-18,combine_01,harvesting,43.602421,78.24673,6.6,working,90.0
field_01,2025-09-18T03:01:00Z,2025-09-18,combine_01,harvesting,43.602654,78.247279,4.1,working,90.9
field_01,2025-09-18T03:34:00Z,2025-09-18,combine_01,harvesting,43.602676,78.247697,6.3,working,91.7
field_01,2025-09-18T04:04:00Z,2025-09-18,combine_01,harvesting,43.602766,78.248671,5.1,idle,92.6
field_01,2025-09-18T04:36:00Z,2025-09-18,combine_01,harvesting,43.602732,78.249127,6.3,working,93.4
field_01,2025-09-18T05:01:00Z,2025-09-18,combine_01,harvesting,43.602728,78.249948,6.5,working,94.3
field_01,2025-09-18T05:39:00Z,2025-09-18,combine_01,harvesting,43.602744,78.250574,6.6,working,95.1
field_01,2025-09-18T06:02:00Z,2025-09-18,combine_01,harvesting,43.603019,78.25161,6.8,working,96.0
field_01,2025-09-18T06:40:00Z,2025-09-18,combine_01,harvesting,43.60288,78.251917,6.2,working,96.9
field_01,2025-09-18T07:03:00Z,2025-09-18,combine_01,harvesting,43.603137,78.252673,5.1,working,97.7
field_01,2025-09-18T07:31:00Z,2025-09-18,combine_01,harvesting,43.60315,78.253307,5.3,working,98.6
field_01,2025-09-18T08:10:00Z,2025-09-18,combine_01,harvesting,43.603384,78.25413,7.7,working,99.4
field_01,2025-09-18T08:35:00Z,2025-09-18,combine_01,harvesting,43.60331,78.254728,4.5,working,100.3
field_01,2025-09-18T09:02:00Z,2025-09-18,combine_01,harvesting,43.603577,78.25545,4.4,working,101.1
field_01,2025-09-18T09:40:00Z,2025-09-18,combine_01,harvesting,43.603487,78.256235,7.2,finishing,102.0
field_01,2025-09-19T00:03:00Z,2025-09-19,combine_01,harvesting,43.603531,78.243304,7.5,starting,102.9
field_01,2025-09-19T00:37:00Z,2025-09-19,combine_01,harvesting,43.603626,78.243897,4.9,working,103.7
field_01,2025-09-19T01:01:00Z,2025-09-19,combine_01,harvesting,43.603654,78.244457,4.8,working,104.6
field_01,2025-09-19T01:30:00Z,2025-09-19,combine_01,harvesting,43.603743,78.245133,5.0,working,105.4
field_01,2025-09-19T02:00:00Z,2025-09-19,combine_01,harvesting,43.603769,78.246011,4.2,working,106.3
field_01,2025-09-19T02:32:00Z,2025-09-19,combine_01,harvesting,43.603848,78.246511,6.2,working,107.1
field_01,2025-09-19T03:07:00Z,2025-09-19,combine_01,harvesting,43.603878,78.247391,7.8,working,108.0
field_01,2025-09-19T03:39:00Z,2025-09-19,combine_01,harvesting,43.604091,78.247668,7.1,working,108.9
field_01,2025-09-19T04:06:00Z,2025-09-19,combine_01,harvesting,43.604074,78.24836,6.9,working,109.7
field_01,2025-09-19T04:35:00Z,2025-09-19,combine_01,harvesting,43.604195,78.249325,7.1,idle,110.6
field_01,2025-09-19T05:09:00Z,2025-09-19,combine_01,harvesting,43.604138,78.249959,4.0,working,111.4
field_01,2025-09-19T05:30:00Z,2025-09-19,combine_01,harvesting,43.604324,78.250706,7.8,working,112.3
field_01,2025-09-19T06:00:00Z,2025-09-19,combine_01,harvesting,43.604339,78.251431,5.2,working,113.1
field_01,2025-09-19T06:33:00Z,2025-09-19,combine_01,harvesting,43.604571,78.251893,7.2,working,114.0
field_01,2025-09-19T07:06:00Z,2025-09-19,combine_01,harvesting,43.604586,78.252874,7.9,working,114.9
field_01,2025-09-19T07:39:00Z,2025-09-19,combine_01,harvesting,43.604475,78.253362,4.5,working,115.7
field_01,2025-09-19T08:08:00Z,2025-09-19,combine_01,harvesting,43.604761,78.254154,6.2,working,116.6
field_01,2025-09-19T08:30:00Z,2025-09-19,combine_01,harvesting,43.604776,78.254924,4.4,working,117.4
field_01,2025-09-19T09:09:00Z,2025-09-19,combine_01,harvesting,43.604661,78.255464,5.3,working,118.3
field_01,2025-09-19T09:34:00Z,2025-09-19,combine_01,harvesting,43.604795,78.256152,7.9,finishing,119.1
field_02,2025-05-01T00:01:00Z,2025-05-01,tractor_02,seeding,43.545643,78.054092,6.5,starting,0.0
field_02,2025-05-01T00:38:00Z,2025-05-01,tractor_02,seeding,43.545666,78.054616,9.3,working,1.0
field_02,2025-05-01T01:10:00Z,2025-05-01,tractor_02,seeding,43.545878,78.055101,7.4,working,1.9
field_02,2025-05-01T01:40:00Z,2025-05-01,tractor_02,seeding,43.545882,78.055882,6.6,working,2.9
field_02,2025-05-01T02:08:00Z,2025-05-01,tractor_02,seeding,43.546009,78.056443,6.0,working,3.8
field_02,2025-05-01T02:35:00Z,2025-05-01,tractor_02,seeding,43.546008,78.056963,8.3,working,4.8
field_02,2025-05-01T03:09:00Z,2025-05-01,tractor_02,seeding,43.546156,78.05763,7.7,working,5.7
field_02,2025-05-01T03:33:00Z,2025-05-01,tractor_02,seeding,43.546306,78.058396,7.9,working,6.7
field_02,2025-05-01T04:10:00Z,2025-05-01,tractor_02,seeding,43.546405,78.058831,7.2,working,7.6
field_02,2025-05-01T04:39:00Z,2025-05-01,tractor_02,seeding,43.546516,78.059429,9.8,working,8.5
field_02,2025-05-01T05:05:00Z,2025-05-01,tractor_02,seeding,43.546483,78.060201,6.2,working,9.5
field_02,2025-05-01T05:31:00Z,2025-05-01,tractor_02,seeding,43.546562,78.060487,8.4,working,10.4
field_02,2025-05-01T06:00:00Z,2025-05-01,tractor_02,seeding,43.546783,78.061079,6.5,working,11.4
field_02,2025-05-01T06:33:00Z,2025-05-01,tractor_02,seeding,43.546688,78.061853,9.1,working,12.3
field_02,2025-05-01T07:09:00Z,2025-05-01,tractor_02,seeding,43.546932,78.062401,7.4,working,13.3
field_02,2025-05-01T07:38:00Z,2025-05-01,tractor_02,seeding,43.546862,78.063085,8.5,working,14.2
field_02,2025-05-01T08:03:00Z,2025-05-01,tractor_02,seeding,43.546993,78.063609,9.4,idle,15.2
field_02,2025-05-01T08:34:00Z,2025-05-01,tractor_02,seeding,43.547132,78.064132,8.2,working,16.2
field_02,2025-05-01T09:02:00Z,2025-05-01,tractor_02,seeding,43.547245,78.064858,9.3,idle,17.1
field_02,2025-05-01T09:40:00Z,2025-05-01,tractor_02,seeding,43.547302,78.065488,8.6,finishing,18.1
field_02,2025-05-02T00:08:00Z,2025-05-02,tractor_02,seeding,43.54737,78.054001,8.3,starting,19.0
field_02,2025-05-02T00:40:00Z,2025-05-02,tractor_02,seeding,43.547326,78.054693,9.3,working,19.9
field_02,2025-05-02T01:05:00Z,2025-05-02,tractor_02,seeding,43.547594,78.055023,6.6,working,20.9
field_02,2025-05-02T01:39:00Z,2025-05-02,tractor_02,seeding,43.547794,78.05577,9.9,working,21.9
field_02,2025-05-02T02:06:00Z,2025-05-02,tractor_02,seeding,43.547919,78.056474,8.5,working,22.8
field_02,2025-05-02T02:30:00Z,2025-05-02,tractor_02,seeding,43.547915,78.056843,6.1,working,23.8
field_02,2025-05-02T03:05:00Z,2025-05-02,tractor_02,seeding,43.547923,78.057567,8.4,working,24.7
field_02,2025-05-02T03:36:00Z,2025-05-02,tractor_02,seeding,43.547947,78.058173,7.6,working,25.7
field_02,2025-05-02T04:10:00Z,2025-05-02,tractor_02,seeding,43.548043,78.058821,6.8,working,26.6
field_02,2025-05-02T04:37:00Z,2025-05-02,tractor_02,seeding,43.548051,78.059542,6.9,working,27.5
field_02,2025-05-02T05:00:00Z,2025-05-02,tractor_02,seeding,43.548366,78.059977,9.3,working,28.5
field_02,2025-05-02T05:39:00Z,2025-05-02,tractor_02,seeding,43.548292,78.060801,7.7,working,29.4
field_02,2025-05-02T06:05:00Z,2025-05-02,tractor_02,seeding,43.548549,78.061447,7.7,working,30.4
field_02,2025-05-02T06:32:00Z,2025-05-02,tractor_02,seeding,43.548485,78.061711,8.7,working,31.4
field_02,2025-05-02T07:00:00Z,2025-05-02,tractor_02,seeding,43.548579,78.062481,9.4,working,32.3
field_02,2025-05-02T07:34:00Z,2025-05-02,tractor_02,seeding,43.548741,78.063062,9.4,working,33.2
field_02,2025-05-02T08:00:00Z,2025-05-02,tractor_02,seeding,43.548784,78.063734,6.6,working,34.2
field_02,2025-05-02T08:35:00Z,2025-05-02,tractor_02,seeding,43.548969,78.064338,7.7,working,35.1
field_02,2025-05-02T09:06:00Z,2025-05-02,tractor_02,seeding,43.548845,78.064843,8.0,working,36.1
field_02,2025-05-02T09:33:00Z,2025-05-02,tractor_02,seeding,43.548944,78.065659,7.0,finishing,37.1
field_02,2025-05-03T00:04:00Z,2025-05-03,tractor_02,seeding,43.549073,78.054088,9.4,starting,38.0
field_02,2025-05-03T00:36:00Z,2025-05-03,tractor_02,seeding,43.549306,78.054636,8.8,working,38.9
field_02,2025-05-03T01:01:00Z,2025-05-03,tractor_02,seeding,43.549276,78.055106,7.1,working,39.9
field_02,2025-05-03T01:34:00Z,2025-05-03,tractor_02,seeding,43.549406,78.055775,7.6,working,40.9
field_02,2025-05-03T02:09:00Z,2025-05-03,tractor_02,seeding,43.549535,78.056394,8.3,working,41.8
field_02,2025-05-03T02:31:00Z,2025-05-03,tractor_02,seeding,43.549641,78.057207,9.9,working,42.8
field_02,2025-05-03T03:07:00Z,2025-05-03,tractor_02,seeding,43.549698,78.057673,8.9,working,43.7
field_02,2025-05-03T03:39:00Z,2025-05-03,tractor_02,seeding,43.549649,78.058237,9.2,working,44.6
field_02,2025-05-03T04:05:00Z,2025-05-03,tractor_02,seeding,43.549734,78.058789,9.6,working,45.6
field_02,2025-05-03T04:30:00Z,2025-05-03,tractor_02,seeding,43.54988,78.059352,8.4,working,46.5
field_02,2025-05-03T05:08:00Z,2025-05-03,tractor_02,seeding,43.550004,78.060051,9.4,working,47.5
field_02,2025-05-03T05:33:00Z,2025-05-03,tractor_02,seeding,43.550156,78.060702,7.2,working,48.5
field_02,2025-05-03T06:09:00Z,2025-05-03,tractor_02,seeding,43.550201,78.060989,8.9,working,49.4
field_02,2025-05-03T06:31:00Z,2025-05-03,tractor_02,seeding,43.55014,78.061745,6.0,working,50.4
field_02,2025-05-03T07:00:00Z,2025-05-03,tractor_02,seeding,43.550328,78.062449,6.8,working,51.3
field_02,2025-05-03T07:31:00Z,2025-05-03,tractor_02,seeding,43.550552,78.062968,6.8,working,52.3
field_02,2025-05-03T08:05:00Z,2025-05-03,tractor_02,seeding,43.550553,78.063303,9.0,working,53.2
field_02,2025-05-03T08:30:00Z,2025-05-03,tractor_02,seeding,43.550524,78.064264,8.4,working,54.1
field_02,2025-05-03T09:00:00Z,2025-05-03,tractor_02,seeding,43.550633,78.064733,8.5,working,55.1
field_02,2025-05-03T09:32:00Z,2025-05-03,tractor_02,seeding,43.550856,78.065468,7.4,finishing,56.0
field_02,2025-05-04T00:03:00Z,2025-05-04,tractor_02,seeding,43.550797,78.053944,6.7,starting,57.0
field_02,2025-05-04T00:32:00Z,2025-05-04,tractor_02,seeding,43.550972,78.054657,8.0,working,57.9
field_02,2025-05-04T01:01:00Z,2025-05-04,tractor_02,seeding,43.550931,78.055312,8.1,working,58.9
field_02,2025-05-04T01:36:00Z,2025-05-04,tractor_02,seeding,43.551098,78.055887,7.7,working,59.9
field_02,2025-05-04T02:04:00Z,2025-05-04,tractor_02,seeding,43.551022,78.05636,6.1,working,60.8
field_02,2025-05-04T02:40:00Z,2025-05-04,tractor_02,seeding,43.551408,78.056737,7.4,working,61.8
field_02,2025-05-04T03:02:00Z,2025-05-04,tractor_02,seeding,43.551518,78.05774,7.1,working,62.7
field_02,2025-05-04T03:31:00Z,2025-05-04,tractor_02,seeding,43.551401,78.058225,6.3,working,63.7
field_02,2025-05-04T04:03:00Z,2025-05-04,tractor_02,seeding,43.55175,78.058936,7.7,working,64.6
field_02,2025-05-04T04:32:00Z,2025-05-04,tractor_02,seeding,43.551707,78.059409,9.4,working,65.5
field_02,2025-05-04T05:02:00Z,2025-05-04,tractor_02,seeding,43.551712,78.059682,7.9,working,66.5
field_02,2025-05-04T05:37:00Z,2025-05-04,tractor_02,seeding,43.551808,78.060836,7.4,working,67.5
